title	subtitle	id	networkName	networkId	color	textColor	latitude	longitude	type	location	bike_count	electric_bike_count	dock_count
Electric bike		3da5772f-6251-4bcb-99a6-46b95503d37f	Lime Bike	611	14D200	FFFFFF	38.9121910	-77.0365150	electric-bike	Washington, DC	0	0	0
Electric bike		3f5ea803-4ca3-450d-adfe-777da865e673	Lime Bike	611	14D200	FFFFFF	38.9111860	-77.0369450	electric-bike	Washington, DC	0	0	0
Electric bike		51da7d23-5776-494a-ad75-d17977355a04	Lime Bike	611	14D200	FFFFFF	38.9118960	-77.0371480	electric-bike	Washington, DC	0	0	0
Electric bike		52111319-1312-4819-b3fe-95fd842a14c2	Lime Bike	611	14D200	FFFFFF	38.9142020	-77.0371890	electric-bike	Washington, DC	0	0	0
Electric bike		13cfc00c-53cc-4afe-8785-3010042ee3ee	Lime Bike	611	14D200	FFFFFF	38.9162260	-77.0374510	electric-bike	Washington, DC	0	0	0
Electric bike		4b28a27f-1adf-486c-b512-901bc3c04871	Lime Bike	611	14D200	FFFFFF	38.9110870	-77.0383520	electric-bike	Washington, DC	0	0	0
Electric bike		3d8ecbe6-72a9-436a-a5f2-1e96f7145c86	Lime Bike	611	14D200	FFFFFF	38.9121530	-77.0384590	electric-bike	Washington, DC	0	0	0
Electric bike		e1033d61-aff3-4cbf-82f3-df814185b1ae	Lime Bike	611	14D200	FFFFFF	38.9109230	-77.0384590	electric-bike	Washington, DC	0	0	0
Electric bike		b135420d-fd6b-4180-b759-2234df5197c7	Lime Bike	611	14D200	FFFFFF	38.9119900	-77.0385190	electric-bike	Washington, DC	0	0	0
Electric bike		492e55f4-4d62-4857-a4db-83398f891443	Lime Bike	611	14D200	FFFFFF	38.9118950	-77.0388400	electric-bike	Washington, DC	0	0	0
Electric bike		333c201e-3dd6-47ca-9a76-324e6bc6db45	Lime Bike	611	14D200	FFFFFF	38.9126700	-77.0392780	electric-bike	Washington, DC	0	0	0
Electric bike		d5b0204e-59f5-4bd3-83fe-c48ea95a32f7	Lime Bike	611	14D200	FFFFFF	38.9155470	-77.0393270	electric-bike	Washington, DC	0	0	0
Electric bike		6a284a06-1877-43f4-98da-67ad06163705	Lime Bike	611	14D200	FFFFFF	38.9148480	-77.0409040	electric-bike	Washington, DC	0	0	0
Electric bike		3eb9da1b-8b05-4d74-9f71-e6f7b6cba1e5	Lime Bike	611	14D200	FFFFFF	38.9104590	-77.0412000	electric-bike	Washington, DC	0	0	0
Electric bike		1152c291-9f0e-452a-aa71-4f76b6dc4018	Lime Bike	611	14D200	FFFFFF	38.9102750	-77.0433790	electric-bike	Washington, DC	0	0	0
Electric bike		e69e0bae-4924-4d24-bca9-79eba9c84045	Lime Bike	611	14D200	FFFFFF	38.9101580	-77.0439900	electric-bike	Washington, DC	0	0	0
Electric bike		c06a10f6-af8a-437d-8766-4b35cc3e77e6	Lime Bike	611	14D200	FFFFFF	38.9100920	-77.0443220	electric-bike	Washington, DC	0	0	0
Electric bike		ef99b0d7-6628-48f0-8c50-858f75479ca2	Lime Bike	611	14D200	FFFFFF	38.9095950	-77.0449080	electric-bike	Washington, DC	0	0	0
Electric bike		d715a2a0-2a2a-41de-bdf9-012644c03c40	Lime Bike	611	14D200	FFFFFF	38.9120360	-77.0449960	electric-bike	Washington, DC	0	0	0
Electric bike		ed22dae6-8a77-403f-81d8-1625e51f6ca9	Lime Bike	611	14D200	FFFFFF	38.9096840	-77.0461120	electric-bike	Washington, DC	0	0	0
Electric bike		a5f5483a-0e1a-47a1-ba15-50facba60a72	Lime Bike	611	14D200	FFFFFF	38.9096430	-77.0462860	electric-bike	Washington, DC	0	0	0
Electric bike		95605a24-24a8-4a61-9b8f-d276b2a55376	Lime Bike	611	14D200	FFFFFF	38.9083060	-77.0271780	electric-bike	Washington, DC	0	0	0
Electric bike		7d6d9b2a-774b-4ff9-b9e7-341855377789	Lime Bike	611	14D200	FFFFFF	38.9083820	-77.0297090	electric-bike	Washington, DC	0	0	0
Electric bike		3b315bbb-ef3c-4601-b565-37055bb1ae03	Lime Bike	611	14D200	FFFFFF	38.9091640	-77.0313350	electric-bike	Washington, DC	0	0	0
Electric bike		e3c005ce-4bfe-47c3-a730-758d9dc93b5a	Lime Bike	611	14D200	FFFFFF	38.9082740	-77.0335820	electric-bike	Washington, DC	0	0	0
Electric bike		9cb93b84-938b-4eef-b97a-2c6e265ea46e	Lime Bike	611	14D200	FFFFFF	38.9082010	-77.0339740	electric-bike	Washington, DC	0	0	0
Electric bike		d9000299-2070-40ce-aab3-295b73c434d5	Lime Bike	611	14D200	FFFFFF	38.9087350	-77.0348350	electric-bike	Washington, DC	0	0	0
Electric bike		2abae0d7-58de-4b04-9a19-afef41d312b2	Lime Bike	611	14D200	FFFFFF	38.9083150	-77.0355380	electric-bike	Washington, DC	0	0	0
Electric bike		538090cf-c459-4d93-b7cb-15ce8a137762	Lime Bike	611	14D200	FFFFFF	38.9083020	-77.0356350	electric-bike	Washington, DC	0	0	0
Electric bike		b3b1ad0b-5816-45d6-b58a-6545948d3b93	Lime Bike	611	14D200	FFFFFF	38.9082080	-77.0356910	electric-bike	Washington, DC	0	0	0
Electric bike		06ed2006-429f-45d5-a764-42c124394802	Lime Bike	611	14D200	FFFFFF	38.9056120	-77.0379930	electric-bike	Washington, DC	0	0	0
Electric bike		3dfa637b-13a1-47d9-872d-f736616c2d25	Lime Bike	611	14D200	FFFFFF	38.9058530	-77.0384610	electric-bike	Washington, DC	0	0	0
Electric bike		d87d5811-7165-4505-81e7-6c34a01b9ffb	Lime Bike	611	14D200	FFFFFF	38.9084440	-77.0385290	electric-bike	Washington, DC	0	0	0
Electric bike		5b792dda-4fb4-44cc-a193-36a9cb8716f3	Lime Bike	611	14D200	FFFFFF	38.9083450	-77.0391270	electric-bike	Washington, DC	0	0	0
Electric bike		8598fe32-d1ce-49e1-9adf-fe9019f11fc1	Lime Bike	611	14D200	FFFFFF	38.9088170	-77.0407590	electric-bike	Washington, DC	0	0	0
Electric bike		8b421c89-b078-4040-9af2-5f0d57949e4c	Lime Bike	611	14D200	FFFFFF	38.9078460	-77.0410230	electric-bike	Washington, DC	0	0	0
Electric bike		20941716-19b6-4544-8df9-2a66982a9310	Lime Bike	611	14D200	FFFFFF	38.9057150	-77.0413650	electric-bike	Washington, DC	0	0	0
Electric bike		301b4c22-cdfc-49b9-b3cc-f4cb6d80b1b1	Lime Bike	611	14D200	FFFFFF	38.9059180	-77.0416900	electric-bike	Washington, DC	0	0	0
Electric bike		84437e2a-53ac-49bf-a8e6-76a9d8331300	Lime Bike	611	14D200	FFFFFF	38.9057070	-77.0417800	electric-bike	Washington, DC	0	0	0
Electric bike		a3a7a741-45a6-4e48-a469-4bd9236f6e81	Lime Bike	611	14D200	FFFFFF	38.9054550	-77.0418750	electric-bike	Washington, DC	0	0	0
Electric bike		8d69ecec-5513-42e1-ba2b-9dd3c03e314f	Lime Bike	611	14D200	FFFFFF	38.9057860	-77.0420440	electric-bike	Washington, DC	0	0	0
Electric bike		0ab107b8-b260-4c84-a8ce-4bdddeac4e88	Lime Bike	611	14D200	FFFFFF	38.9092050	-77.0420880	electric-bike	Washington, DC	0	0	0
Electric bike		90e9a529-3e99-45cf-aa25-bdf2df0421ae	Lime Bike	611	14D200	FFFFFF	38.9057280	-77.0443260	electric-bike	Washington, DC	0	0	0
Electric bike		6f1eeed1-aa51-4646-8190-e923b8cea80c	Lime Bike	611	14D200	FFFFFF	38.9091060	-77.0443290	electric-bike	Washington, DC	0	0	0
Electric bike		2de76f8d-8fa3-48c9-973f-b18df1115236	Lime Bike	611	14D200	FFFFFF	38.9022990	-77.0279450	electric-bike	Washington, DC	0	0	0
Electric bike		ed48381e-5088-496e-b206-22a64c291187	Lime Bike	611	14D200	FFFFFF	38.9022810	-77.0279770	electric-bike	Washington, DC	0	0	0
Electric bike		77cc09c6-0452-4b43-acd4-ef938f57f4e7	Lime Bike	611	14D200	FFFFFF	38.9014930	-77.0286360	electric-bike	Washington, DC	0	0	0
Electric bike		bcdd9116-3bb1-4edf-9b10-0a6e2a286a76	Lime Bike	611	14D200	FFFFFF	38.9007340	-77.0294810	electric-bike	Washington, DC	0	0	0
Electric bike		414137e9-95c0-4159-9fa6-fab97ba4c302	Lime Bike	611	14D200	FFFFFF	38.9008090	-77.0294830	electric-bike	Washington, DC	0	0	0
Electric bike		cae4cea9-e33d-41e1-9b18-044dd7e894ec	Lime Bike	611	14D200	FFFFFF	38.9008210	-77.0297450	electric-bike	Washington, DC	0	0	0
Electric bike		72de1cac-b5a9-4d62-b4c7-d545fd98c7ac	Lime Bike	611	14D200	FFFFFF	38.9022990	-77.0298150	electric-bike	Washington, DC	0	0	0
Electric bike		00066c43-fff6-40b7-9ed8-4da274ef8b4c	Lime Bike	611	14D200	FFFFFF	38.9016230	-77.0300280	electric-bike	Washington, DC	0	0	0
Electric bike		47eccd12-3a60-4cd3-a420-672c59dafb2f	Lime Bike	611	14D200	FFFFFF	38.9013490	-77.0302590	electric-bike	Washington, DC	0	0	0
Electric bike		8c83f51a-b25f-4c68-8322-f26f79cd26bc	Lime Bike	611	14D200	FFFFFF	38.8999370	-77.0307270	electric-bike	Washington, DC	0	0	0
Electric bike		915dad48-2a27-417d-b4ac-b2c36d362592	Lime Bike	611	14D200	FFFFFF	38.9001040	-77.0308520	electric-bike	Washington, DC	0	0	0
Electric bike		a39c4ccb-1ba5-4010-acd0-df06e3816244	Lime Bike	611	14D200	FFFFFF	38.8998560	-77.0309780	electric-bike	Washington, DC	0	0	0
Electric bike		ab661798-c06e-40ad-a30d-91b2d4050697	Lime Bike	611	14D200	FFFFFF	38.9002970	-77.0317980	electric-bike	Washington, DC	0	0	0
Electric bike		7fd6e8f4-e561-43df-a3f9-708721e72b66	Lime Bike	611	14D200	FFFFFF	38.9022820	-77.0318690	electric-bike	Washington, DC	0	0	0
Electric bike		ee74f881-c788-405b-945e-7ec8d4677aea	Lime Bike	611	14D200	FFFFFF	38.9003290	-77.0318750	electric-bike	Washington, DC	0	0	0
Electric bike		e1ce84af-5eca-4550-aed4-3737a634b4b7	Lime Bike	611	14D200	FFFFFF	38.8998680	-77.0321450	electric-bike	Washington, DC	0	0	0
Electric bike		86e89be1-a835-426d-9d6f-aae9b42aa6d0	Lime Bike	611	14D200	FFFFFF	38.9012620	-77.0322430	electric-bike	Washington, DC	0	0	0
Electric bike		04029f3a-2773-4a9e-a851-fd3b0fa674f8	Lime Bike	611	14D200	FFFFFF	38.9014940	-77.0336550	electric-bike	Washington, DC	0	0	0
Electric bike		1ae66349-a070-4036-a2da-fad1bba4059a	Lime Bike	611	14D200	FFFFFF	38.9015540	-77.0336820	electric-bike	Washington, DC	0	0	0
Electric bike		1950acf2-4f88-43bc-b6f8-edc8412ffe2f	Lime Bike	611	14D200	FFFFFF	38.9003590	-77.0337540	electric-bike	Washington, DC	0	0	0
Electric bike		ad2e5ae4-efc6-4cf6-9494-4fe41bb2fc91	Lime Bike	611	14D200	FFFFFF	38.9002820	-77.0337700	electric-bike	Washington, DC	0	0	0
Electric bike		dc869766-4a36-400f-82b3-bce060aba03c	Lime Bike	611	14D200	FFFFFF	38.8996800	-77.0337720	electric-bike	Washington, DC	0	0	0
Electric bike		62dee644-3166-4a08-bf6b-fd0c00a6a058	Lime Bike	611	14D200	FFFFFF	38.9002550	-77.0337740	electric-bike	Washington, DC	0	0	0
Electric bike		d408e581-e9ed-4fa7-b213-b82fec29b920	Lime Bike	611	14D200	FFFFFF	38.9000950	-77.0340220	electric-bike	Washington, DC	0	0	0
Electric bike		83d3f5d6-311a-4a9e-b1b9-3098cbc089c8	Lime Bike	611	14D200	FFFFFF	38.9011750	-77.0345530	electric-bike	Washington, DC	0	0	0
Electric bike		ee8a9fbc-4a60-4a24-9e7b-1a106dbd42a8	Lime Bike	611	14D200	FFFFFF	38.9013970	-77.0347670	electric-bike	Washington, DC	0	0	0
Electric bike		1914be53-45b6-421e-b0e6-55c991a9d2db	Lime Bike	611	14D200	FFFFFF	38.9003480	-77.0350420	electric-bike	Washington, DC	0	0	0
Electric bike		e2bb7cbf-8434-4c8d-ba05-f370350afa8b	Lime Bike	611	14D200	FFFFFF	38.9001190	-77.0357260	electric-bike	Washington, DC	0	0	0
Electric bike		2718ebac-ee05-4b36-9271-63db37afd610	Lime Bike	611	14D200	FFFFFF	38.9012630	-77.0362270	electric-bike	Washington, DC	0	0	0
Electric bike		1a69b34d-f9d0-4e4b-ba8a-707663214bd7	Lime Bike	611	14D200	FFFFFF	38.9013660	-77.0362460	electric-bike	Washington, DC	0	0	0
Electric bike		72f96ed5-fc88-4b97-8cd8-ecdc8a331798	Lime Bike	611	14D200	FFFFFF	38.9013370	-77.0362850	electric-bike	Washington, DC	0	0	0
Electric bike		4ee08210-ba49-43f7-a2d7-e89d8d8b0c2a	Lime Bike	611	14D200	FFFFFF	38.9013090	-77.0363690	electric-bike	Washington, DC	0	0	0
Electric bike		d32b70e5-935a-4091-aee2-61ce4f0874dc	Lime Bike	611	14D200	FFFFFF	38.9022340	-77.0365230	electric-bike	Washington, DC	0	0	0
Electric bike		a9b785e7-0b6e-424a-9eaa-8a8761eb0395	Lime Bike	611	14D200	FFFFFF	38.9013640	-77.0368660	electric-bike	Washington, DC	0	0	0
Electric bike		e9c1d3e0-1d7c-4404-8be6-a899f51ff103	Lime Bike	611	14D200	FFFFFF	38.9013250	-77.0369060	electric-bike	Washington, DC	0	0	0
Electric bike		83163ef4-0363-42cd-b79e-9e057fe889d8	Lime Bike	611	14D200	FFFFFF	38.9002080	-77.0378090	electric-bike	Washington, DC	0	0	0
Electric bike		72811aa3-cf16-4210-8405-93863f420b81	Lime Bike	611	14D200	FFFFFF	38.9012800	-77.0380760	electric-bike	Washington, DC	0	0	0
Electric bike		62f81357-67b7-426d-8fd8-d1113497489d	Lime Bike	611	14D200	FFFFFF	38.9001900	-77.0381360	electric-bike	Washington, DC	0	0	0
Electric bike		f35a2246-ed9b-4a64-acde-fd369892993d	Lime Bike	611	14D200	FFFFFF	38.9001600	-77.0381510	electric-bike	Washington, DC	0	0	0
Electric bike		7464199e-5a4c-4113-970e-7e796cbebec4	Lime Bike	611	14D200	FFFFFF	38.9013080	-77.0385580	electric-bike	Washington, DC	0	0	0
Electric bike		253a9391-ad51-433b-8afa-c56930d4b64b	Lime Bike	611	14D200	FFFFFF	38.9019650	-77.0385820	electric-bike	Washington, DC	0	0	0
Electric bike		e373f497-462e-4b46-a5a3-69f4f50f96e6	Lime Bike	611	14D200	FFFFFF	38.9013350	-77.0387490	electric-bike	Washington, DC	0	0	0
Electric bike		431e5b9b-5996-4ca3-97a7-389e1c0195c5	Lime Bike	611	14D200	FFFFFF	38.9002210	-77.0389980	electric-bike	Washington, DC	0	0	0
Electric bike		be7e7d7c-4b16-4cc0-9c47-e42945bcc930	Lime Bike	611	14D200	FFFFFF	38.8997990	-77.0391820	electric-bike	Washington, DC	0	0	0
Electric bike		deaab6a6-07b4-4d4f-b3c3-cca9ce455aa3	Lime Bike	611	14D200	FFFFFF	38.8997400	-77.0392200	electric-bike	Washington, DC	0	0	0
Electric bike		9553c12b-fc90-40a1-a775-266b441968d2	Lime Bike	611	14D200	FFFFFF	38.8998290	-77.0394330	electric-bike	Washington, DC	0	0	0
Electric bike		dc22dedb-23d0-4970-9d75-50b1b21fb0e6	Lime Bike	611	14D200	FFFFFF	38.9014540	-77.0395110	electric-bike	Washington, DC	0	0	0
Electric bike		a5071aa6-b990-4d8b-8a8b-8b89e79a8f1f	Lime Bike	611	14D200	FFFFFF	38.9005810	-77.0395240	electric-bike	Washington, DC	0	0	0
Electric bike		8fa75505-4290-4f7b-b5a1-8e267fbfd999	Lime Bike	611	14D200	FFFFFF	38.9012290	-77.0395870	electric-bike	Washington, DC	0	0	0
Electric bike		d37d76ed-7a9b-46d4-8cfc-e7112937a3ae	Lime Bike	611	14D200	FFFFFF	38.9006270	-77.0396470	electric-bike	Washington, DC	0	0	0
Electric bike		eefe7b78-940d-4615-97d7-efc52877e1d2	Lime Bike	611	14D200	FFFFFF	38.9013350	-77.0402070	electric-bike	Washington, DC	0	0	0
Electric bike		e041b547-759b-414f-9a7b-7d7116ac5dba	Lime Bike	611	14D200	FFFFFF	38.9013520	-77.0404890	electric-bike	Washington, DC	0	0	0
Electric bike		ac7ce321-35cd-4758-9a7f-91edadb18989	Lime Bike	611	14D200	FFFFFF	38.9013390	-77.0410380	electric-bike	Washington, DC	0	0	0
Electric bike		e8049e01-fd10-4b30-a134-03506d7d31b9	Lime Bike	611	14D200	FFFFFF	38.9014070	-77.0411810	electric-bike	Washington, DC	0	0	0
Electric bike		267693e6-4fce-4906-9a1a-940422883524	Lime Bike	611	14D200	FFFFFF	38.9010920	-77.0415870	electric-bike	Washington, DC	0	0	0
Electric bike		20da994d-e7f0-4a60-b72d-f9f702baca64	Lime Bike	611	14D200	FFFFFF	38.9014470	-77.0415900	electric-bike	Washington, DC	0	0	0
Electric bike		befb7bd0-c3ae-4ae3-b1fc-4b8e38d25f0e	Lime Bike	611	14D200	FFFFFF	38.9009380	-77.0417200	electric-bike	Washington, DC	0	0	0
Electric bike		b25a5bf0-c4a5-40d9-ac2e-c395779aa9d8	Lime Bike	611	14D200	FFFFFF	38.9014540	-77.0418560	electric-bike	Washington, DC	0	0	0
Electric bike		951a0e58-8f23-48d6-a0c7-22b82b245c72	Lime Bike	611	14D200	FFFFFF	38.9012510	-77.0418990	electric-bike	Washington, DC	0	0	0
Electric bike		8846fc32-0f2c-4aa1-a4ae-11780dad81f1	Lime Bike	611	14D200	FFFFFF	38.9004740	-77.0433150	electric-bike	Washington, DC	0	0	0
Electric bike		68fedd7c-8b3b-4199-96ac-136ae29eed68	Lime Bike	611	14D200	FFFFFF	38.9005710	-77.0434050	electric-bike	Washington, DC	0	0	0
Electric bike		c6c593a3-ed00-4445-92a5-b0cf49f71c31	Lime Bike	611	14D200	FFFFFF	38.9022920	-77.0434690	electric-bike	Washington, DC	0	0	0
Electric bike		b381860d-3c3b-45b7-b76e-d721011cab5c	Lime Bike	611	14D200	FFFFFF	38.9004880	-77.0435170	electric-bike	Washington, DC	0	0	0
Electric bike		c2b975f6-866b-4105-b6af-63cb774adc9d	Lime Bike	611	14D200	FFFFFF	38.9013880	-77.0448040	electric-bike	Washington, DC	0	0	0
Electric bike		bfd97266-391d-476d-b059-9f1978539659	Lime Bike	611	14D200	FFFFFF	38.9049650	-77.0259620	electric-bike	Washington, DC	0	0	0
Electric bike		51210e05-4d2c-4b62-9f7b-35e3b97005f3	Lime Bike	611	14D200	FFFFFF	38.9053180	-77.0260860	electric-bike	Washington, DC	0	0	0
Electric bike		6a284d2e-6623-421b-a152-66e4da452090	Lime Bike	611	14D200	FFFFFF	38.9036010	-77.0279800	electric-bike	Washington, DC	0	0	0
Electric bike		cb9097d5-7dc4-4890-8fd1-a2f0f94638dc	Lime Bike	611	14D200	FFFFFF	38.9025790	-77.0281450	electric-bike	Washington, DC	0	0	0
Electric bike		8c584f44-40a3-4f2f-9a7c-a1a0a4ef5112	Lime Bike	611	14D200	FFFFFF	38.9026500	-77.0281620	electric-bike	Washington, DC	0	0	0
Electric bike		5b0d0309-de29-42b4-bc09-bf6786fd872d	Lime Bike	611	14D200	FFFFFF	38.9026610	-77.0281650	electric-bike	Washington, DC	0	0	0
Electric bike		6499604d-a54d-40b3-98ec-68c1961a847e	Lime Bike	611	14D200	FFFFFF	38.9030090	-77.0281710	electric-bike	Washington, DC	0	0	0
Electric bike		bcb575dd-30c3-4f54-a7c4-7e41d5545f57	Lime Bike	611	14D200	FFFFFF	38.9046560	-77.0289140	electric-bike	Washington, DC	0	0	0
Electric bike		53e39f34-a17a-437a-8a98-b9e456fedc74	Lime Bike	611	14D200	FFFFFF	38.9031720	-77.0289230	electric-bike	Washington, DC	0	0	0
Electric bike		38aae44a-9d1e-4fea-9ac8-215a7599f624	Lime Bike	611	14D200	FFFFFF	38.9044080	-77.0290830	electric-bike	Washington, DC	0	0	0
Electric bike		f7c95a17-0b0b-48dc-867c-e004f6154ba3	Lime Bike	611	14D200	FFFFFF	38.9026270	-77.0292110	electric-bike	Washington, DC	0	0	0
Electric bike		de24b96f-b838-4a2e-95a5-8692acec19fe	Lime Bike	611	14D200	FFFFFF	38.9026420	-77.0300110	electric-bike	Washington, DC	0	0	0
Electric bike		0ee95569-64af-4ac9-8b51-058a6a70474b	Lime Bike	611	14D200	FFFFFF	38.9036620	-77.0305120	electric-bike	Washington, DC	0	0	0
Electric bike		310ce058-66d9-4257-bb71-d1f6f33468b1	Lime Bike	611	14D200	FFFFFF	38.9032880	-77.0313700	electric-bike	Washington, DC	0	0	0
Electric bike		404a6e72-ae04-49b1-82f3-8b824369c59d	Lime Bike	611	14D200	FFFFFF	38.9026960	-77.0314980	electric-bike	Washington, DC	0	0	0
Electric bike		2c39be1b-800e-4a5e-a26f-653afff7d9a9	Lime Bike	611	14D200	FFFFFF	38.9038040	-77.0319220	electric-bike	Washington, DC	0	0	0
Electric bike		591b7b78-6053-4ad0-a09a-cad807b5de55	Lime Bike	611	14D200	FFFFFF	38.9026060	-77.0325350	electric-bike	Washington, DC	0	0	0
Electric bike		885985d0-5404-4cb6-8a97-a1721499e791	Lime Bike	611	14D200	FFFFFF	38.9024970	-77.0325570	electric-bike	Washington, DC	0	0	0
Electric bike		5d939091-6f38-47e2-9916-85584f145fa5	Lime Bike	611	14D200	FFFFFF	38.9043260	-77.0329950	electric-bike	Washington, DC	0	0	0
Electric bike		5e411a2d-076c-435b-9990-0c6cae73c853	Lime Bike	611	14D200	FFFFFF	38.9031420	-77.0332830	electric-bike	Washington, DC	0	0	0
Electric bike		6c0adf78-5001-48f5-aa16-8566c84095a1	Lime Bike	611	14D200	FFFFFF	38.9028110	-77.0336710	electric-bike	Washington, DC	0	0	0
Electric bike		056924b6-189a-4b65-9b9c-bdc45d0bcf5b	Lime Bike	611	14D200	FFFFFF	38.9027540	-77.0338120	electric-bike	Washington, DC	0	0	0
Electric bike		9416130d-c26f-417d-ab5a-bf9c85f946ce	Lime Bike	611	14D200	FFFFFF	38.9030290	-77.0345670	electric-bike	Washington, DC	0	0	0
Electric bike		b9b65dab-7ef9-4dbb-9f8d-33e78dfb4827	Lime Bike	611	14D200	FFFFFF	38.9027450	-77.0346560	electric-bike	Washington, DC	0	0	0
Electric bike		805bd921-95aa-4702-b99e-e816ef25997c	Lime Bike	611	14D200	FFFFFF	38.9026350	-77.0356640	electric-bike	Washington, DC	0	0	0
Electric bike		8141cbeb-e278-42b9-8edc-5f254459a960	Lime Bike	611	14D200	FFFFFF	38.9037670	-77.0357020	electric-bike	Washington, DC	0	0	0
Electric bike		ab60d237-3a02-4ad1-bac2-92eb6e26b9c7	Lime Bike	611	14D200	FFFFFF	38.9038160	-77.0358160	electric-bike	Washington, DC	0	0	0
Electric bike		d45864d5-c563-494c-82c0-da69a71d12de	Lime Bike	611	14D200	FFFFFF	38.9024570	-77.0359350	electric-bike	Washington, DC	0	0	0
Electric bike		7ff8f957-aaa7-472d-848d-64b7e2ca761c	Lime Bike	611	14D200	FFFFFF	38.9037640	-77.0363510	electric-bike	Washington, DC	0	0	0
Electric bike		a0728e1c-8861-4804-9448-86611e10eaed	Lime Bike	611	14D200	FFFFFF	38.9053640	-77.0363640	electric-bike	Washington, DC	0	0	0
Electric bike		513a72f3-c32e-4c53-a6c7-03762bbc8d4d	Lime Bike	611	14D200	FFFFFF	38.9025170	-77.0374680	electric-bike	Washington, DC	0	0	0
Electric bike		9acc8b52-8e4a-4332-8716-f1dafb9ec93f	Lime Bike	611	14D200	FFFFFF	38.9025380	-77.0381220	electric-bike	Washington, DC	0	0	0
Electric bike		2cb4ce98-01f4-4224-a2b3-87c70472016a	Lime Bike	611	14D200	FFFFFF	38.9049610	-77.0383770	electric-bike	Washington, DC	0	0	0
Electric bike		2bc95033-5646-4f28-bcda-f2a739a34e9d	Lime Bike	611	14D200	FFFFFF	38.9025480	-77.0391000	electric-bike	Washington, DC	0	0	0
Electric bike		7f44163e-81a2-4ef6-919a-8ec0c557f579	Lime Bike	611	14D200	FFFFFF	38.9026630	-77.0391930	electric-bike	Washington, DC	0	0	0
Electric bike		3fd88a3d-8079-436e-ac56-933dd7958e5e	Lime Bike	611	14D200	FFFFFF	38.9035900	-77.0395230	electric-bike	Washington, DC	0	0	0
Electric bike		b3bf88bc-716c-40ae-9429-77ab02d09ef2	Lime Bike	611	14D200	FFFFFF	38.9039270	-77.0396020	electric-bike	Washington, DC	0	0	0
Electric bike		7474474d-8791-4764-8e8a-6cc13886b133	Lime Bike	611	14D200	FFFFFF	38.9027630	-77.0396170	electric-bike	Washington, DC	0	0	0
Electric bike		675c64b6-c30e-4de2-8638-8690983807eb	Lime Bike	611	14D200	FFFFFF	38.9038740	-77.0397130	electric-bike	Washington, DC	0	0	0
Electric bike		d81b10e4-bf86-4a68-8ddd-f5f69df9d753	Lime Bike	611	14D200	FFFFFF	38.9037080	-77.0397250	electric-bike	Washington, DC	0	0	0
Electric bike		837f0e2e-d51c-43b9-8aad-360232da5f95	Lime Bike	611	14D200	FFFFFF	38.9047020	-77.0398400	electric-bike	Washington, DC	0	0	0
Electric bike		39c3f97a-c0ea-4522-937c-c6bca3ae6555	Lime Bike	611	14D200	FFFFFF	38.9038750	-77.0402090	electric-bike	Washington, DC	0	0	0
Electric bike		594f404b-efea-42dd-a806-464f4555337c	Lime Bike	611	14D200	FFFFFF	38.9037910	-77.0406360	electric-bike	Washington, DC	0	0	0
Electric bike		d7dff269-aa34-4a78-8982-c8b4f095d0f2	Lime Bike	611	14D200	FFFFFF	38.9038430	-77.0421770	electric-bike	Washington, DC	0	0	0
Electric bike		9d329310-76b1-4bb0-b65c-23114036ecd9	Lime Bike	611	14D200	FFFFFF	38.9041890	-77.0434440	electric-bike	Washington, DC	0	0	0
Electric bike		2ec2c7ac-ec75-494b-b1b0-47a2d7cca006	Lime Bike	611	14D200	FFFFFF	38.9047960	-77.0448610	electric-bike	Washington, DC	0	0	0
Electric bike		aec2e0f3-e344-47ac-8db2-656e2b2f52ae	Lime Bike	611	14D200	FFFFFF	38.9027230	-77.0454060	electric-bike	Washington, DC	0	0	0
Electric bike		c8f1dd6d-0461-4319-b81a-f3e9ff87fe7d	Lime Bike	611	14D200	FFFFFF	38.9046850	-77.0461540	electric-bike	Washington, DC	0	0	0
Electric bike		4db2ce01-9d74-4fb8-b23f-a1a2c5984574	Lime Bike	611	14D200	FFFFFF	38.9065260	-77.0253480	electric-bike	Washington, DC	0	0	0
Electric bike		731456f3-50e3-43ee-a373-4c2068203aea	Lime Bike	611	14D200	FFFFFF	38.9066750	-77.0271940	electric-bike	Washington, DC	0	0	0
Electric bike		e2e27763-a026-41ee-a823-be351e5bd827	Lime Bike	611	14D200	FFFFFF	38.9063120	-77.0281590	electric-bike	Washington, DC	0	0	0
Electric bike		ff02da7d-06b4-4b91-8563-c385812215d4	Lime Bike	611	14D200	FFFFFF	38.9066220	-77.0297010	electric-bike	Washington, DC	0	0	0
Electric bike		552a9dd0-2e08-43c9-8839-f2ec8166ef7c	Lime Bike	611	14D200	FFFFFF	38.9072290	-77.0322320	electric-bike	Washington, DC	0	0	0
Electric bike		4e3153c2-1900-4cef-a0af-26b66ae1924b	Lime Bike	611	14D200	FFFFFF	38.9062820	-77.0337480	electric-bike	Washington, DC	0	0	0
